record_id,clip_index,label,seq_len
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,697,4,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,698,4,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,699,4,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,700,4,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,701,4,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,702,4,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,703,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,704,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,705,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,706,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,707,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,708,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,709,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,710,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,711,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,712,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,713,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,714,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,715,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,716,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,717,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,718,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,719,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,720,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,721,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,722,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,723,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,724,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,725,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,726,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,727,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,728,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,729,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,730,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,731,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,732,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,733,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,734,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,735,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,736,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,737,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,738,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,739,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,740,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,741,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,742,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,743,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,744,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,745,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,746,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,747,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,748,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,749,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,750,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,751,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,752,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,753,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,754,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,755,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,756,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,757,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,758,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,759,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,760,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,761,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,762,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,763,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,764,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,765,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,766,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,767,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,768,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,769,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,770,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,771,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,772,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,773,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,774,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,775,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,776,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,777,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,778,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,779,3,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,780,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,781,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,782,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,783,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,784,0,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,785,0,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,786,0,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,787,1,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,788,0,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,789,0,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,790,1,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,791,1,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,792,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,793,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,794,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,795,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,796,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,797,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,798,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,799,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,800,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,801,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,802,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,803,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,804,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,805,0,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,806,1,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,807,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,808,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,809,0,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,810,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,811,1,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,812,1,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,813,1,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,814,1,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,815,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,816,4,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,817,4,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,818,4,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,819,4,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,820,4,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,821,4,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,822,4,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,823,4,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,824,4,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,825,4,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,826,4,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,827,4,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,828,4,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,829,4,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,830,4,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,831,4,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,832,4,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,833,4,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,834,4,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,835,4,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,836,4,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,837,4,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,838,4,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,839,4,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,840,4,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,841,4,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,842,4,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,843,4,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,844,4,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,845,4,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,846,4,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,847,4,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,848,4,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,849,4,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,850,4,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,851,4,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,852,4,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,853,4,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,854,4,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,855,4,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,856,4,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,857,4,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,858,4,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,859,4,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,860,4,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,861,4,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,862,4,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,863,4,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,864,4,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,865,4,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,866,4,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,867,4,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,868,4,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,869,4,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,870,4,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,871,4,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,872,4,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,873,4,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,874,4,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,875,4,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,876,4,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,877,4,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,878,0,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,879,1,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,880,1,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,881,1,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,882,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,883,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,884,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,885,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,886,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,887,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,888,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,889,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,890,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,891,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,892,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,893,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,894,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,895,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,896,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,897,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,898,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,899,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,900,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,901,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,902,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,903,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,904,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,905,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,906,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,907,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,908,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,909,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,910,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,911,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,912,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,913,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,914,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,915,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,916,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,917,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,918,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,919,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,920,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,921,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,922,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,923,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,924,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,925,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,926,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,927,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,928,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,929,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,930,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,931,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,932,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,933,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,934,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,935,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,936,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,937,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,938,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,939,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,940,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,941,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,942,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,943,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,944,3,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,945,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,946,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,947,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,948,3,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,949,3,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,950,3,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,951,3,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,952,3,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,953,3,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,954,3,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,955,3,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,956,3,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,957,3,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,958,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,959,3,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,960,3,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,961,3,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,962,3,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,963,3,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,964,3,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,965,3,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,966,3,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,967,3,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,968,3,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,969,3,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,970,3,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,971,3,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,972,3,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,973,0,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,974,0,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,975,0,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,976,0,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,977,0,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,978,0,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,979,0,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,980,1,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,981,1,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,982,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,983,1,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,984,1,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,985,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,986,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,987,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,988,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,989,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,990,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,991,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,992,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,993,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,994,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,995,4,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,996,4,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,997,4,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,998,4,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,999,4,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,1000,4,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,1001,4,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,1002,4,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,1003,4,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,1004,4,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,1005,4,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,1006,4,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,1007,4,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,1008,4,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,1009,4,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,1010,4,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,1011,0,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,1012,0,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,1013,0,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,1014,0,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,1015,0,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,1016,0,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,1017,0,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,1018,0,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,1019,0,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,1020,0,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,1021,0,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,1022,0,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,1023,1,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,1024,0,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,1025,0,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,1026,0,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,1027,0,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,1028,1,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,1029,1,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,1030,1,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,1031,1,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,1032,1,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,1033,1,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,1034,1,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,1035,1,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,1036,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,1037,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,1038,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,1039,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,1040,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,1041,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,1042,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,1043,2,7500
bb474ab0-c2ce-573b-8acd-ef86b0fa26a2.h5,1044,2,7500
